Date,Day,Month,Year,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8
2008-04-20,20,4,2008,0.132,-1.546,0.275,0.8,2.026,1.661,0.622,3.43
2008-04-21,21,4,2008,-0.158,-1.979,0.312,0.68,2.065,1.629,0.619,3.432
2008-04-22,22,4,2008,0.192,-1.997,0.309,0.552,2.1,1.594,0.616,3.434
2008-04-23,23,4,2008,-0.234,-1.68,0.262,0.418,2.13,1.556,0.612,3.436
2008-04-24,24,4,2008,-0.21,-1.265,0.179,0.28,2.155,1.514,0.609,3.439
2008-04-25,25,4,2008,0.338,-0.738,0.071,0.139,2.176,1.468,0.605,3.441
2008-04-26,26,4,2008,0.039,0.055,-0.05,-0.001,2.192,1.42,0.601,3.443
2008-04-27,27,4,2008,-0.419,1.014,-0.171,-0.138,2.204,1.368,0.596,3.446
2008-04-28,28,4,2008,0.434,1.854,-0.28,-0.272,2.212,1.312,0.592,3.448
2008-04-29,29,4,2008,0.013,1.848,-0.367,-0.399,2.214,1.254,0.588,3.45
2008-04-30,30,4,2008,0.098,1.109,-0.429,-0.518,2.212,1.192,0.583,3.453
2008-05-01,1,5,2008,,,,,,,,
2008-05-02,2,5,2008,-0.411,0.135,-0.464,-0.626,2.205,1.128,0.578,3.455
2008-05-03,3,5,2008,-0.025,-0.769,-0.469,-0.722,2.194,1.06,0.573,3.457
2008-05-04,4,5,2008,0.276,-1.426,-0.44,-0.805,2.177,0.99,0.568,3.46
2008-05-05,5,5,2008,0.35,-1.698,-0.373,-0.876,2.155,0.918,0.563,3.462
2008-05-06,6,5,2008,-0.337,-1.455,-0.266,-0.935,2.128,0.843,0.557,3.464
2008-05-07,7,5,2008,-0.14,-0.929,-0.131,-0.98,2.096,0.766,0.552,3.467
2008-05-08,8,5,2008,-0.042,-0.326,0.018,-1.01,2.058,0.686,0.546,3.469
2008-05-09,9,5,2008,0.29,0.134,0.169,-1.024,2.015,0.605,0.54,3.471
2008-05-10,10,5,2008,-0.024,0.344,0.306,-1.021,1.966,0.522,0.534,3.474
2008-05-11,11,5,2008,-0.254,0.485,0.415,-0.999,1.912,0.437,0.528,3.476
2008-05-12,12,5,2008,0.231,0.739,0.485,-0.958,1.852,0.35,0.522,3.478
2008-05-13,13,5,2008,-0.138,0.989,0.504,-0.9,1.786,0.263,0.516,3.481
2008-05-14,14,5,2008,-0.182,1.068,0.459,-0.826,1.715,0.173,0.509,3.483
2008-05-15,15,5,2008,0.165,0.915,0.346,-0.735,1.638,0.083,0.503,3.485
2008-05-16,16,5,2008,-0.145,0.655,0.186,-0.628,1.556,-0.008,0.496,3.488
2008-05-17,17,5,2008,-0.131,0.281,0.007,-0.506,1.471,-0.101,0.489,3.49
2008-05-18,18,5,2008,0.177,-0.107,-0.164,-0.368,1.381,-0.194,0.482,3.493
2008-05-19,19,5,2008,-0.083,-0.376,-0.297,-0.215,1.288,-0.287,0.475,3.495
2008-05-20,20,5,2008,-0.209,-0.456,-0.364,-0.047,1.192,-0.381,0.468,3.497
2008-05-21,21,5,2008,-0.175,-0.29,-0.344,0.13,1.094,-0.476,0.461,3.5
2008-05-22,22,5,2008,0.106,-0.042,-0.254,0.311,0.994,-0.571,0.454,3.502
2008-05-23,23,5,2008,0.218,0.138,-0.122,0.488,0.892,-0.665,0.447,3.504
2008-05-24,24,5,2008,-0.196,0.142,0.023,0.654,0.79,-0.76,0.439,3.507
2008-05-25,25,5,2008,0.164,0.109,0.151,0.801,0.688,-0.854,0.432,3.509
2008-05-26,26,5,2008,-0.138,-0.08,0.222,0.923,0.585,-0.948,0.424,3.512
2008-05-27,27,5,2008,0.131,-0.099,0.182,1.014,0.484,-1.042,0.416,3.514
2008-05-28,28,5,2008,-0.096,0.133,0.02,1.069,0.383,-1.135,0.409,3.516
2008-05-29,29,5,2008,0.22,-0.044,-0.137,1.085,0.284,-1.227,0.401,3.519
2008-05-30,30,5,2008,-0.101,-0.248,-0.191,1.057,0.188,-1.319,0.393,3.521
2008-05-31,31,5,2008,-0.383,-0.201,-0.093,0.984,0.093,-1.409,0.385,3.524
2008-06-01,1,6,2008,0.466,0.175,0.078,0.874,0.002,-1.498,0.377,3.526
2008-06-02,2,6,2008,0.512,0.408,0.218,0.736,-0.086,-1.586,0.369,3.528
2008-06-03,3,6,2008,-0.499,0.126,0.245,0.579,-0.17,-1.672,0.361,3.531
2008-06-04,4,6,2008,-0.492,-0.271,0.172,0.412,-0.25,-1.757,0.353,3.533
2008-06-05,5,6,2008,0.061,-0.454,0.041,0.238,-0.325,-1.84,0.344,3.536
2008-06-06,6,6,2008,0.238,-0.448,-0.112,0.065,-0.395,-1.922,0.336,3.538
2008-06-07,7,6,2008,0.385,-0.334,-0.256,-0.104,-0.459,-2.001,0.328,3.54
2008-06-08,8,6,2008,-0.062,-0.173,-0.369,-0.263,-0.517,-2.078,0.319,3.543
2008-06-09,9,6,2008,-0.238,-0.056,-0.434,-0.407,-0.568,-2.153,0.311,3.545
2008-06-10,10,6,2008,-0.006,-0.04,-0.435,-0.531,-0.613,-2.225,0.302,3.548
2008-06-11,11,6,2008,0.067,0.042,-0.376,-0.633,-0.65,-2.295,0.294,3.55
2008-06-12,12,6,2008,-0.07,0.249,-0.263,-0.713,-0.679,-2.363,0.286,3.552
2008-06-13,13,6,2008,0.047,0.324,-0.103,-0.774,-0.699,-2.427,0.277,3.555
2008-06-14,14,6,2008,0.003,0.193,0.094,-0.816,-0.711,-2.489,0.268,3.557
2008-06-15,15,6,2008,-0.009,-0.008,0.301,-0.843,-0.713,-2.547,0.26,3.56
2008-06-16,16,6,2008,0.029,-0.163,0.484,-0.855,-0.706,-2.602,0.251,3.562
2008-06-17,17,6,2008,0.034,-0.255,0.612,-0.856,-0.688,-2.654,0.243,3.564
2008-06-18,18,6,2008,0.005,-0.262,0.665,-0.846,-0.66,-2.702,0.234,3.567
2008-06-19,19,6,2008,-0.016,-0.227,0.646,-0.827,-0.623,-2.747,0.226,3.569
2008-06-20,20,6,2008,-0.052,-0.139,0.566,-0.799,-0.577,-2.788,0.217,3.572
2008-06-21,21,6,2008,-0.099,-0.011,0.439,-0.761,-0.525,-2.825,0.208,3.574
2008-06-22,22,6,2008,-0.143,0.128,0.279,-0.715,-0.466,-2.858,0.2,3.576
2008-06-23,23,6,2008,-0.181,0.264,0.098,-0.66,-0.403,-2.888,0.191,3.579
2008-06-24,24,6,2008,-0.169,0.341,-0.089,-0.598,-0.336,-2.913,0.182,3.581
2008-06-25,25,6,2008,-0.087,0.325,-0.267,-0.527,-0.267,-2.934,0.174,3.584
2008-06-26,26,6,2008,0.065,0.195,-0.413,-0.45,-0.197,-2.951,0.165,3.586
2008-06-27,27,6,2008,0.256,-0.037,-0.508,-0.366,-0.127,-2.963,0.157,3.588
2008-06-28,28,6,2008,0.354,-0.261,-0.527,-0.276,-0.058,-2.971,0.148,3.591
2008-06-29,29,6,2008,0.2,-0.333,-0.453,-0.181,0.009,-2.975,0.14,3.593
2008-06-30,30,6,2008,-0.353,-0.095,-0.289,-0.088,0.072,-2.974,0.131,3.596
2009-01-01,1,1,2009,0.321,0.283,-0.084,-0.002,0.13,-2.969,0.123,3.598
2009-01-02,2,1,2009,-0.274,0.263,0.101,0.071,0.183,-2.959,0.114,3.6
2009-01-03,3,1,2009,-0.089,-0.047,0.219,0.124,0.228,-2.944,0.106,3.603
2009-01-04,4,1,2009,0.165,-0.207,0.247,0.151,0.265,-2.924,0.098,3.605
2009-01-05,5,1,2009,-0.123,0.003,0.18,0.149,0.293,-2.899,0.089,3.608
2009-01-06,6,1,2009,0.02,0.152,0.074,0.123,0.31,-2.869,0.081,3.61
2009-01-07,7,1,2009,0.079,0.086,-0.014,0.083,0.315,-2.834,0.073,3.612
2009-01-08,8,1,2009,-0.046,-0.02,-0.065,0.037,0.31,-2.794,0.065,3.615
2009-01-09,9,1,2009,-0.075,-0.066,-0.068,-0.008,0.292,-2.749,0.056,3.617
2009-01-10,10,1,2009,0.087,-0.058,-0.02,-0.042,0.264,-2.698,0.048,3.619
2009-01-11,11,1,2009,-0.09,-0.041,0.048,-0.059,0.224,-2.643,0.04,3.622
2009-01-12,12,1,2009,0.089,0.024,0.093,-0.052,0.173,-2.582,0.032,3.624
2009-01-13,13,1,2009,-0.025,0.027,0.068,-0.017,0.113,-2.517,0.024,3.627
2009-01-14,14,1,2009,-0.013,-0.023,-0.047,0.038,0.047,-2.447,0.016,3.629
2009-01-15,15,1,2009,0.017,-0.05,-0.211,0.099,-0.022,-2.372,0.008,3.631
2009-01-16,16,1,2009,-0.06,0.024,-0.363,0.15,-0.091,-2.294,0.0,3.634
2009-01-17,17,1,2009,0.038,0.16,-0.434,0.176,-0.158,-2.211,-0.008,3.636
2009-01-18,18,1,2009,-0.002,0.23,-0.371,0.165,-0.219,-2.125,-0.016,3.638
2009-01-19,19,1,2009,0.049,0.083,-0.156,0.117,-0.274,-2.035,-0.024,3.641
2009-01-20,20,1,2009,-0.051,-0.204,0.168,0.038,-0.321,-1.942,-0.031,3.643
2009-01-21,21,1,2009,0.054,-0.534,0.545,-0.065,-0.36,-1.846,-0.039,3.645
2009-01-22,22,1,2009,-0.056,-0.835,0.917,-0.188,-0.391,-1.747,-0.047,3.648
2009-01-23,23,1,2009,0.061,-1.002,1.228,-0.323,-0.413,-1.646,-0.054,3.65
2009-01-24,24,1,2009,-0.072,-1.116,1.432,-0.467,-0.425,-1.542,-0.062,3.652
2009-01-25,25,1,2009,0.101,-1.098,1.488,-0.612,-0.428,-1.436,-0.07,3.655
2009-01-26,26,1,2009,-0.16,-0.986,1.367,-0.753,-0.421,-1.327,-0.077,3.657
2009-01-27,27,1,2009,0.26,-0.702,1.07,-0.883,-0.403,-1.217,-0.085,3.659
2009-01-28,28,1,2009,-0.461,-0.056,0.624,-0.998,-0.374,-1.104,-0.092,3.662
2009-01-29,29,1,2009,-0.507,0.583,0.076,-1.091,-0.335,-0.991,-0.099,3.664
2009-01-30,30,1,2009,-0.408,1.194,-0.528,-1.157,-0.285,-0.875,-0.107,3.666
2009-01-31,31,1,2009,-0.08,1.838,-1.138,-1.19,-0.226,-0.758,-0.114,3.668
2009-02-01,1,2,2009,,,,,,,,
2009-02-02,2,2,2009,-0.207,2.546,-1.706,-1.182,-0.159,-0.641,-0.121,3.671
2009-02-03,3,2,2009,-0.274,3.049,-2.186,-1.129,-0.083,-0.522,-0.128,3.673
2009-02-04,4,2,2009,0.019,3.098,-2.531,-1.023,-0.0,-0.402,-0.136,3.675
2009-02-05,5,2,2009,0.954,2.578,-2.715,-0.857,0.088,-0.282,-0.143,3.678
2009-02-06,6,2,2009,1.307,1.506,-2.73,-0.632,0.18,-0.161,-0.15,3.68
2009-02-07,7,2,2009,1.653,0.001,-2.561,-0.355,0.276,-0.039,-0.157,3.682
2009-02-08,8,2,2009,2.168,-1.615,-2.189,-0.04,0.373,0.082,-0.164,3.684
2009-02-09,9,2,2009,2.041,-2.935,-1.597,0.299,0.472,0.204,-0.171,3.687
2009-02-10,10,2,2009,0.57,-3.251,-0.774,0.648,0.57,0.325,-0.178,3.689
2009-02-11,11,2,2009,-2.054,-1.781,0.222,0.993,0.666,0.446,-0.184,3.691
2009-02-12,12,2,2009,1.785,1.239,1.228,1.32,0.76,0.567,-0.191,3.693
2009-02-13,13,2,2009,-1.453,2.751,2.055,1.613,0.85,0.687,-0.198,3.696
2009-02-14,14,2,2009,-0.802,1.754,2.554,1.861,0.935,0.806,-0.204,3.698
2009-02-15,15,2,2009,0.81,-0.114,2.73,2.047,1.014,0.924,-0.211,3.7
2009-02-16,16,2,2009,-0.482,-0.816,2.626,2.161,1.085,1.042,-0.218,3.702
2009-02-17,17,2,2009,-0.476,-1.183,2.273,2.2,1.147,1.158,-0.224,3.704
2009-02-18,18,2,2009,0.404,-1.418,1.694,2.172,1.2,1.272,-0.231,3.707
2009-02-19,19,2,2009,-0.385,-1.315,0.919,2.08,1.243,1.385,-0.237,3.709
2009-02-20,20,2,2009,0.353,-0.439,0.013,1.932,1.276,1.497,-0.243,3.711
2009-02-21,21,2,2009,0.253,0.515,-0.87,1.733,1.299,1.606,-0.25,3.713
2009-02-22,22,2,2009,0.336,0.828,-1.537,1.487,1.314,1.713,-0.256,3.715
2009-02-23,23,2,2009,-0.035,0.413,-1.872,1.2,1.32,1.818,-0.262,3.718
2009-02-24,24,2,2009,-0.167,-0.303,-1.898,0.877,1.318,1.921,-0.268,3.72
2009-02-25,25,2,2009,-0.346,-0.782,-1.674,0.524,1.309,2.021,-0.274,3.722
2009-02-26,26,2,2009,0.199,-0.743,-1.262,0.15,1.293,2.119,-0.28,3.724
2009-02-27,27,2,2009,0.307,-0.365,-0.737,-0.23,1.271,2.213,-0.286,3.726
2009-02-28,28,2,2009,-0.286,0.173,-0.169,-0.602,1.243,2.305,-0.292,3.728
2009-03-01,1,3,2009,,,,,,,,
2009-03-02,2,3,2009,0.27,0.776,0.369,-0.953,1.21,2.394,-0.298,3.73
2009-03-03,3,3,2009,-0.265,1.34,0.808,-1.266,1.173,2.481,-0.304,3.733
2009-03-04,4,3,2009,0.101,1.63,1.077,-1.529,1.131,2.564,-0.309,3.735
2009-03-05,5,3,2009,0.291,1.562,1.124,-1.727,1.085,2.644,-0.315,3.737
2009-03-06,6,3,2009,0.046,1.062,0.972,-1.855,1.037,2.721,-0.32,3.739
2009-03-07,7,3,2009,-0.359,0.205,0.677,-1.918,0.985,2.795,-0.326,3.741
2009-03-08,8,3,2009,-0.235,-0.85,0.3,-1.923,0.931,2.865,-0.331,3.743
2009-03-09,9,3,2009,0.119,-1.858,-0.101,-1.877,0.876,2.933,-0.337,3.745
2009-03-10,10,3,2009,0.494,-2.561,-0.467,-1.787,0.819,2.997,-0.342,3.747
2009-03-11,11,3,2009,-0.15,-2.773,-0.738,-1.66,0.761,3.058,-0.347,3.749
2009-03-12,12,3,2009,-0.564,-2.481,-0.869,-1.504,0.703,3.116,-0.353,3.751
2009-03-13,13,3,2009,-0.46,-1.758,-0.865,-1.328,0.645,3.17,-0.358,3.753
2009-03-14,14,3,2009,0.59,-0.803,-0.751,-1.136,0.586,3.222,-0.363,3.755
2009-03-15,15,3,2009,-0.481,0.179,-0.552,-0.933,0.528,3.27,-0.368,3.757
2009-03-16,16,3,2009,-0.567,1.214,-0.293,-0.725,0.47,3.315,-0.373,3.759
2009-03-17,17,3,2009,0.546,2.315,0.002,-0.516,0.412,3.357,-0.378,3.761
2009-03-18,18,3,2009,0.198,3.073,0.307,-0.31,0.356,3.395,-0.382,3.763
2009-03-19,19,3,2009,-0.508,3.113,0.597,-0.112,0.301,3.431,-0.387,3.765
2009-03-20,20,3,2009,-0.269,2.356,0.853,0.074,0.247,3.464,-0.392,3.767
2009-03-21,21,3,2009,0.502,1.329,1.064,0.242,0.195,3.494,-0.396,3.769
2009-03-22,22,3,2009,0.335,0.715,1.225,0.389,0.144,3.521,-0.401,3.771
2009-03-23,23,3,2009,-0.518,0.272,1.327,0.509,0.096,3.545,-0.405,3.773
2009-03-24,24,3,2009,0.519,-0.463,1.361,0.599,0.051,3.567,-0.41,3.775
2009-03-25,25,3,2009,-0.507,-1.627,1.319,0.657,0.008,3.586,-0.414,3.777
2009-03-26,26,3,2009,0.231,-2.432,1.185,0.685,-0.032,3.602,-0.418,3.779
2009-03-27,27,3,2009,0.443,-2.58,0.945,0.687,-0.069,3.615,-0.422,3.781
2009-03-28,28,3,2009,0.13,-2.067,0.592,0.665,-0.102,3.626,-0.426,3.783
2009-03-29,29,3,2009,-0.357,-1.18,0.158,0.623,-0.133,3.634,-0.43,3.785
2009-03-30,30,3,2009,0.317,-0.297,-0.317,0.565,-0.161,3.64,-0.434,3.786
2009-03-31,31,3,2009,-0.283,0.773,-0.791,0.495,-0.187,3.643,-0.438,3.788
2009-04-01,1,4,2009,,,,,,,,
2009-04-02,2,4,2009,0.253,1.775,-1.226,0.417,-0.212,3.644,-0.442,3.79
2009-04-03,3,4,2009,-0.226,2.021,-1.582,0.334,-0.236,3.643,-0.446,3.792
2009-04-04,4,4,2009,0.201,1.664,-1.84,0.252,-0.26,3.639,-0.449,3.794
2009-04-05,5,4,2009,-0.167,1.199,-1.995,0.173,-0.285,3.632,-0.453,3.796
2009-04-06,6,4,2009,-0.159,0.449,-2.046,0.103,-0.312,3.624,-0.457,3.798
2009-04-07,7,4,2009,0.151,-0.514,-1.991,0.043,-0.341,3.613,-0.46,3.799
2009-04-08,8,4,2009,-0.137,-1.396,-1.826,-0.005,-0.374,3.6,-0.463,3.801
2009-04-09,9,4,2009,0.056,-1.579,-1.546,-0.043,-0.409,3.585,-0.467,3.803
2009-04-10,10,4,2009,0.12,-1.145,-1.158,-0.071,-0.45,3.568,-0.47,3.805
2009-04-11,11,4,2009,-0.124,-0.384,-0.69,-0.089,-0.495,3.549,-0.473,3.806
2009-04-12,12,4,2009,0.139,0.222,-0.176,-0.1,-0.546,3.528,-0.476,3.808
2009-04-13,13,4,2009,-0.175,0.691,0.353,-0.102,-0.603,3.505,-0.479,3.81
2009-04-14,14,4,2009,-0.158,1.051,0.861,-0.099,-0.665,3.48,-0.482,3.812
2009-04-15,15,4,2009,0.262,1.262,1.318,-0.091,-0.733,3.453,-0.485,3.813
2009-04-16,16,4,2009,-0.106,1.251,1.689,-0.079,-0.807,3.424,-0.488,3.815
2009-04-17,17,4,2009,-0.365,1.151,1.944,-0.065,-0.886,3.394,-0.49,3.817
2009-04-18,18,4,2009,0.106,1.056,2.071,-0.05,-0.971,3.362,-0.493,3.818
2009-04-19,19,4,2009,0.473,0.897,2.073,-0.035,-1.06,3.328,-0.495,3.82
2009-04-20,20,4,2009,-0.041,0.539,1.963,-0.023,-1.154,3.292,-0.498,3.822
2009-04-21,21,4,2009,0.176,-0.046,1.758,-0.013,-1.252,3.255,-0.5,3.823
2009-04-22,22,4,2009,-0.136,-0.612,1.469,-0.006,-1.355,3.217,-0.503,3.825
2009-04-23,23,4,2009,-0.77,-0.98,1.113,-0.0,-1.46,3.176,-0.505,3.827
2009-04-24,24,4,2009,-0.315,-1.077,0.702,0.003,-1.569,3.135,-0.507,3.828
2009-04-25,25,4,2009,-0.265,-0.924,0.253,0.004,-1.68,3.092,-0.509,3.83
2009-04-26,26,4,2009,-0.378,-0.489,-0.209,0.003,-1.793,3.047,-0.511,3.831
2009-04-27,27,4,2009,0.508,0.23,-0.65,-0.001,-1.909,3.001,-0.513,3.833
2009-04-28,28,4,2009,0.893,0.892,-1.026,-0.007,-2.025,2.954,-0.515,3.834
2009-04-29,29,4,2009,1.163,1.166,-1.296,-0.015,-2.142,2.906,-0.517,3.836
2009-04-30,30,4,2009,0.729,1.018,-1.436,-0.027,-2.26,2.856,-0.519,3.838
2009-05-01,1,5,2009,,,,,,,,
2009-05-02,2,5,2009,0.824,0.724,-1.455,-0.041,-2.378,2.805,-0.52,3.839
2009-05-03,3,5,2009,0.796,0.454,-1.371,-0.057,-2.495,2.754,-0.522,3.841
2009-05-04,4,5,2009,0.162,0.107,-1.203,-0.075,-2.611,2.701,-0.523,3.842
2009-05-05,5,5,2009,0.16,-0.538,-0.969,-0.093,-2.726,2.647,-0.525,3.843
2009-05-06,6,5,2009,-0.014,-1.16,-0.688,-0.109,-2.839,2.592,-0.526,3.845
2009-05-07,7,5,2009,-0.443,-1.459,-0.379,-0.124,-2.949,2.536,-0.527,3.846
2009-05-08,8,5,2009,-1.055,-1.289,-0.06,-0.136,-3.057,2.479,-0.529,3.848
2009-05-09,9,5,2009,-2.019,-0.56,0.245,-0.144,-3.162,2.421,-0.53,3.849
2009-05-10,10,5,2009,,,,,,,,
2009-05-11,11,5,2009,,,,,,,,
2009-05-12,12,5,2009,,,,,,,,
2009-05-13,13,5,2009,,,,,,,,
2009-05-14,14,5,2009,2.004,0.614,0.511,-0.148,-3.263,2.363,-0.531,3.851
2009-05-15,15,5,2009,1.444,1.425,0.713,-0.145,-3.361,2.304,-0.532,3.852
2009-05-16,16,5,2009,0.554,1.642,0.829,-0.135,-3.454,2.244,-0.533,3.853
2009-05-17,17,5,2009,0.015,1.401,0.84,-0.118,-3.542,2.183,-0.534,3.855
2009-05-18,18,5,2009,-0.929,0.842,0.762,-0.094,-3.625,2.122,-0.535,3.856
2009-05-19,19,5,2009,-1.324,0.09,0.618,-0.063,-3.703,2.06,-0.535,3.857
2009-05-20,20,5,2009,-0.82,-0.729,0.43,-0.027,-3.775,1.997,-0.536,3.859
2009-05-21,21,5,2009,-0.138,-1.414,0.223,0.011,-3.841,1.934,-0.537,3.86
2009-05-22,22,5,2009,,,,,,,,
2009-05-23,23,5,2009,,,,,,,,
2009-05-24,24,5,2009,,,,,,,,
2009-05-25,25,5,2009,,,,,,,,
2009-05-26,26,5,2009,,,,,,,,
2009-05-27,27,5,2009,,,,,,,,
2009-05-28,28,5,2009,,,,,,,,
2009-05-29,29,5,2009,0.694,-1.66,0.021,0.051,-3.9,1.871,-0.537,3.861
2009-05-30,30,5,2009,0.138,-1.249,-0.158,0.09,-3.953,1.807,-0.537,3.863
2009-05-31,31,5,2009,-0.372,-0.518,-0.306,0.127,-4.0,1.743,-0.538,3.864
2009-06-01,1,6,2009,0.219,0.077,-0.423,0.16,-4.039,1.678,-0.538,3.865
2009-06-02,2,6,2009,0.172,0.476,-0.506,0.188,-4.071,1.614,-0.538,3.866
2009-06-03,3,6,2009,-0.102,0.765,-0.553,0.209,-4.096,1.548,-0.539,3.868
2009-06-04,4,6,2009,-0.061,1.003,-0.563,0.222,-4.114,1.483,-0.539,3.869
2009-06-05,5,6,2009,-0.059,1.243,-0.534,0.226,-4.125,1.418,-0.539,3.87
2009-06-06,6,6,2009,0.067,1.321,-0.466,0.222,-4.129,1.352,-0.539,3.871
2009-06-07,7,6,2009,-0.058,1.113,-0.361,0.211,-4.125,1.287,-0.538,3.872
2009-06-08,8,6,2009,0.039,0.854,-0.227,0.192,-4.115,1.221,-0.538,3.874
2009-06-09,9,6,2009,-0.015,0.629,-0.076,0.168,-4.098,1.155,-0.538,3.875
2009-06-10,10,6,2009,-0.016,0.342,0.081,0.139,-4.074,1.09,-0.538,3.876
2009-06-11,11,6,2009,0.03,0.009,0.235,0.107,-4.044,1.024,-0.537,3.877
2009-06-12,12,6,2009,-0.03,-0.307,0.374,0.072,-4.008,0.959,-0.537,3.878
2009-06-13,13,6,2009,0.029,-0.522,0.487,0.034,-3.966,0.894,-0.536,3.879
2009-06-14,14,6,2009,-0.019,-0.698,0.564,-0.004,-3.917,0.828,-0.536,3.88
2009-06-15,15,6,2009,-0.024,-0.776,0.594,-0.041,-3.863,0.764,-0.535,3.881
2009-06-16,16,6,2009,0.008,-0.743,0.569,-0.078,-3.803,0.699,-0.534,3.882
2009-06-17,17,6,2009,0.008,-0.634,0.492,-0.113,-3.738,0.634,-0.533,3.883
2009-06-18,18,6,2009,0.01,-0.492,0.372,-0.145,-3.667,0.57,-0.533,3.884
2009-06-19,19,6,2009,0.01,-0.326,0.221,-0.173,-3.591,0.506,-0.532,3.885
2009-06-20,20,6,2009,0.013,-0.152,0.049,-0.197,-3.51,0.442,-0.531,3.886
2009-06-21,21,6,2009,-0.001,0.035,-0.131,-0.215,-3.424,0.378,-0.529,3.887
2009-06-22,22,6,2009,-0.019,0.208,-0.303,-0.226,-3.335,0.315,-0.528,3.888
2009-06-23,23,6,2009,-0.069,0.375,-0.45,-0.229,-3.241,0.252,-0.527,3.889
2009-06-24,24,6,2009,-0.111,0.479,-0.554,-0.224,-3.144,0.189,-0.526,3.89
2009-06-25,25,6,2009,-0.073,0.432,-0.602,-0.208,-3.043,0.126,-0.524,3.891
2009-06-26,26,6,2009,0.053,0.231,-0.595,-0.182,-2.94,0.064,-0.523,3.892
2009-06-27,27,6,2009,0.23,-0.082,-0.538,-0.148,-2.835,0.002,-0.521,3.893
2009-06-28,28,6,2009,0.313,-0.356,-0.435,-0.109,-2.728,-0.06,-0.52,3.894
2009-06-29,29,6,2009,0.148,-0.428,-0.29,-0.066,-2.619,-0.121,-0.518,3.895
2009-06-30,30,6,2009,-0.364,-0.18,-0.121,-0.022,-2.51,-0.182,-0.517,3.895
2010-01-01,1,1,2010,0.352,0.239,0.05,0.021,-2.4,-0.243,-0.515,3.896
2010-01-02,2,1,2010,-0.251,0.403,0.198,0.059,-2.29,-0.303,-0.513,3.897
2010-01-03,3,1,2010,-0.277,0.337,0.305,0.092,-2.18,-0.363,-0.511,3.898
2010-01-04,4,1,2010,-0.19,0.211,0.367,0.117,-2.071,-0.423,-0.509,3.899
2010-01-05,5,1,2010,-0.042,0.077,0.388,0.13,-1.964,-0.482,-0.507,3.9
2010-01-06,6,1,2010,0.124,-0.029,0.377,0.132,-1.857,-0.541,-0.505,3.9
2010-01-07,7,1,2010,-0.051,-0.157,0.34,0.122,-1.753,-0.6,-0.503,3.901
2010-01-08,8,1,2010,0.021,-0.298,0.282,0.104,-1.651,-0.658,-0.501,3.902
2010-01-09,9,1,2010,-0.067,-0.256,0.207,0.079,-1.552,-0.716,-0.498,3.903
2010-01-10,10,1,2010,0.079,-0.128,0.119,0.052,-1.456,-0.773,-0.496,3.903
2010-01-11,11,1,2010,-0.094,0.021,0.031,0.023,-1.363,-0.83,-0.494,3.904
2010-01-12,12,1,2010,0.105,0.186,-0.041,-0.004,-1.273,-0.886,-0.491,3.905
2010-01-13,13,1,2010,-0.108,0.134,-0.087,-0.027,-1.186,-0.942,-0.489,3.905
2010-01-14,14,1,2010,0.1,0.03,-0.105,-0.044,-1.103,-0.997,-0.486,3.906
2010-01-15,15,1,2010,0.04,-0.037,-0.098,-0.053,-1.023,-1.053,-0.483,3.907
2010-01-16,16,1,2010,-0.08,-0.072,-0.069,-0.054,-0.945,-1.107,-0.481,3.907
2010-01-17,17,1,2010,0.03,-0.053,-0.028,-0.047,-0.872,-1.161,-0.478,3.908
2010-01-18,18,1,2010,0.01,-0.002,0.007,-0.034,-0.8,-1.215,-0.475,3.909
2010-01-19,19,1,2010,0.049,0.014,0.015,-0.016,-0.732,-1.268,-0.472,3.909
2010-01-20,20,1,2010,-0.046,-0.003,-0.011,0.005,-0.665,-1.32,-0.469,3.91
2010-01-21,21,1,2010,0.045,0.002,-0.045,0.025,-0.6,-1.372,-0.466,3.911
2010-01-22,22,1,2010,-0.049,-0.018,-0.06,0.039,-0.536,-1.424,-0.463,3.911
2010-01-23,23,1,2010,0.062,0.046,-0.053,0.041,-0.473,-1.475,-0.46,3.912
2010-01-24,24,1,2010,-0.093,0.044,-0.004,0.033,-0.411,-1.525,-0.456,3.912
2010-01-25,25,1,2010,0.147,-0.101,0.1,0.018,-0.349,-1.575,-0.453,3.913
2010-01-26,26,1,2010,-0.226,-0.066,0.242,-0.002,-0.287,-1.624,-0.45,3.913
2010-01-27,27,1,2010,-0.246,0.013,0.387,-0.023,-0.226,-1.673,-0.446,3.914
2010-01-28,28,1,2010,-0.222,0.08,0.497,-0.043,-0.164,-1.721,-0.443,3.914
2010-01-29,29,1,2010,-0.139,0.158,0.533,-0.057,-0.101,-1.768,-0.439,3.915
2010-01-30,30,1,2010,0.089,0.184,0.466,-0.065,-0.038,-1.815,-0.436,3.915
2010-01-31,31,1,2010,0.543,0.058,0.317,-0.067,0.026,-1.861,-0.432,3.916
2010-02-01,1,2,2010,,,,,,,,
2010-02-02,2,2,2010,,,,,,,,
2010-02-03,3,2,2010,,,,,,,,
2010-02-04,4,2,2010,,,,,,,,
2010-02-05,5,2,2010,,,,,,,,
2010-02-06,6,2,2010,,,,,,,,
2010-02-07,7,2,2010,-0.513,-0.165,0.167,-0.062,0.092,-1.907,-0.428,3.916
2010-02-08,8,2,2010,0.438,0.035,0.079,-0.052,0.159,-1.952,-0.424,3.917
